State,StateID,ItemLabels,GenItemLabel,Classification,Date,Amount
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/03/2018,288.372434
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/04/2018,307.5744276
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/05/2018,328.708438
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/06/2018,313.2012623
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/07/2018,318.3518108
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/08/2018,314.0916808
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/09/2018,293.5908319
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/10/2018,301.6206354
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/11/2018,316.7741935
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/12/2018,315.02
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/01/2019,309.241964
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/02/2019,307.9178886
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/03/2019,298.156682
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/04/2019,309.2190153
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/05/2019,309.8222727
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/06/2019,347.2977562
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/07/2019,322.0430108
Lagos,25,Rice agric sold loose,Agric Rices (loose),Food Item,01/08/2019,318.2
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/01/2017,321.02625
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/02/2017,359.3725
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/03/2017,344.4444444
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/04/2017,345
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/05/2017,391.6666667
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/06/2017,400
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/07/2017,399.5
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/08/2017,367.9833333
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/09/2017,372.5
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/10/2017,295.2307692
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/11/2017,295.2307692
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/12/2017,342.6646486
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/01/2018,330
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/02/2018,350.22
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/03/2018,298.655914
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/04/2018,266.6666667
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/05/2018,309.6666624
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/06/2018,296.875
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/07/2018,290
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/08/2018,304.8387097
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/09/2018,297.1761234
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/10/2018,300
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/11/2018,300.671611
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/12/2018,334.5248569
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/01/2019,335.8784702
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/02/2019,320
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/03/2019,300
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/04/2019,312.02
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/05/2019,292.16
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/06/2019,259.4594595
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/07/2019,300
Lagos,25,Rice local sold loose,Local Rice (loose),Food Item,01/08/2019,323.52
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/01/2017,280.82
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/02/2017,340.33
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/03/2017,322.12
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/04/2017,322.5806452
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/05/2017,330.12
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/06/2017,336.3503226
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/07/2017,317.5403226
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/08/2017,324.25
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/09/2017,336.7741935
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/10/2017,336.7741935
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/11/2017,336.7741935
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/12/2017,296.7741935
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/01/2018,295.36
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/02/2018,295.36
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/03/2018,292.5806452
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/04/2018,308.2613128
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/05/2018,316.7411017
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/06/2018,323.5294118
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/07/2018,322.5806452
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/08/2018,322.5806452
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/09/2018,322.8965911
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/10/2018,312.0158
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/11/2018,319.1643454
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/12/2018,330.9677419
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/01/2019,335.2566062
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/02/2019,312.05
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/03/2019,300.25
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/04/2019,311.95
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/05/2019,309.68
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/06/2019,309.6774194
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/07/2019,281.25
Lagos,25,Rice Medium Grained,Grained Rice (M),Food Item,01/08/2019,295.1216261
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/01/2017,402.5392857
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/02/2017,417.9369444
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/03/2017,386.9597604
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/04/2017,329.8387097
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/05/2017,370.3310696
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/06/2017,371.1981567
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/07/2017,383.1366723
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/08/2017,319.2415
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/09/2017,344.7580645
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/10/2017,314.0749526
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/11/2017,309.81
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/12/2017,306.869773
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/01/2018,306.869773
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/02/2018,311.0804958
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/03/2018,319.3884409
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/04/2018,296.3890718
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/05/2018,318.2385221
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/06/2018,315.9616866
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/07/2018,330.0648098
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/08/2018,338.5483871
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/09/2018,388.7945671
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/10/2018,370.9938489
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/11/2018,308.7096774
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/12/2018,334.1935484
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/01/2019,322.5806452
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/02/2019,305.9587814
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/03/2019,301.6495601
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/04/2019,333.9516129
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/05/2019,335.2004762
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/06/2019,342.5354472
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/07/2019,320.3735144
Lagos,25,"Rice,imported high quality sold loose",Imported Rice,Food Item,01/08/2019,318.03
Lagos,25,Tomato,Tomato,Food Item,01/01/2017,300
Lagos,25,Tomato,Tomato,Food Item,01/02/2017,534.6078571
Lagos,25,Tomato,Tomato,Food Item,01/03/2017,456.3559351
Lagos,25,Tomato,Tomato,Food Item,01/04/2017,450
Lagos,25,Tomato,Tomato,Food Item,01/05/2017,522.4861067
Lagos,25,Tomato,Tomato,Food Item,01/06/2017,527.6375899
Lagos,25,Tomato,Tomato,Food Item,01/07/2017,566.984127
Lagos,25,Tomato,Tomato,Food Item,01/08/2017,587.2715789
Lagos,25,Tomato,Tomato,Food Item,01/09/2017,450.9071811
Lagos,25,Tomato,Tomato,Food Item,01/10/2017,420.6737013
Lagos,25,Tomato,Tomato,Food Item,01/11/2017,388.2541667
Lagos,25,Tomato,Tomato,Food Item,01/12/2017,415.0541126
Lagos,25,Tomato,Tomato,Food Item,01/01/2018,400
Lagos,25,Tomato,Tomato,Food Item,01/02/2018,401.9220629
Lagos,25,Tomato,Tomato,Food Item,01/03/2018,400.435943
Lagos,25,Tomato,Tomato,Food Item,01/04/2018,530.1785714
Lagos,25,Tomato,Tomato,Food Item,01/05/2018,560
Lagos,25,Tomato,Tomato,Food Item,01/06/2018,565.4112554
Lagos,25,Tomato,Tomato,Food Item,01/07/2018,592.5100475
Lagos,25,Tomato,Tomato,Food Item,01/08/2018,523.1092437
Lagos,25,Tomato,Tomato,Food Item,01/09/2018,575.9177355
Lagos,25,Tomato,Tomato,Food Item,01/10/2018,407.1468254
Lagos,25,Tomato,Tomato,Food Item,01/11/2018,436.2515263
Lagos,25,Tomato,Tomato,Food Item,01/12/2018,384.9142086
Lagos,25,Tomato,Tomato,Food Item,01/01/2019,466.6666667
Lagos,25,Tomato,Tomato,Food Item,01/02/2019,340.6613757
Lagos,25,Tomato,Tomato,Food Item,01/03/2019,335.1473923
Lagos,25,Tomato,Tomato,Food Item,01/04/2019,322.7147414
Lagos,25,Tomato,Tomato,Food Item,01/05/2019,301.2333333
Lagos,25,Tomato,Tomato,Food Item,01/06/2019,256.2749836
Lagos,25,Tomato,Tomato,Food Item,01/07/2019,289.3708731
Lagos,25,Tomato,Tomato,Food Item,01/08/2019,289.93
Lagos,25,Yam tuber,Yam tuber,Food Item,01/01/2017,209.0616667
Lagos,25,Yam tuber,Yam tuber,Food Item,01/02/2017,216.4638889
Lagos,25,Yam tuber,Yam tuber,Food Item,01/03/2017,221.4742084
Lagos,25,Yam tuber,Yam tuber,Food Item,01/04/2017,233.4242516
Lagos,25,Yam tuber,Yam tuber,Food Item,01/05/2017,297.6967536
Lagos,25,Yam tuber,Yam tuber,Food Item,01/06/2017,302.3584764
Lagos,25,Yam tuber,Yam tuber,Food Item,01/07/2017,303.4310808
Lagos,25,Yam tuber,Yam tuber,Food Item,01/08/2017,312.8668421
Lagos,25,Yam tuber,Yam tuber,Food Item,01/09/2017,258.4839854
Lagos,25,Yam tuber,Yam tuber,Food Item,01/10/2017,210.0280032
Lagos,25,Yam tuber,Yam tuber,Food Item,01/11/2017,210.1575
Lagos,25,Yam tuber,Yam tuber,Food Item,01/12/2017,207.6188617
Lagos,25,Yam tuber,Yam tuber,Food Item,01/01/2018,200
Lagos,25,Yam tuber,Yam tuber,Food Item,01/02/2018,201
Lagos,25,Yam tuber,Yam tuber,Food Item,01/03/2018,232.4999319
Lagos,25,Yam tuber,Yam tuber,Food Item,01/04/2018,390.3080589
Lagos,25,Yam tuber,Yam tuber,Food Item,01/05/2018,408.3333333
Lagos,25,Yam tuber,Yam tuber,Food Item,01/06/2018,463.7888098
Lagos,25,Yam tuber,Yam tuber,Food Item,01/07/2018,437.7187008
Lagos,25,Yam tuber,Yam tuber,Food Item,01/08/2018,430.3389057
Lagos,25,Yam tuber,Yam tuber,Food Item,01/09/2018,415.3013907
Lagos,25,Yam tuber,Yam tuber,Food Item,01/10/2018,395.7749079
Lagos,25,Yam tuber,Yam tuber,Food Item,01/11/2018,279.3234767
Lagos,25,Yam tuber,Yam tuber,Food Item,01/12/2018,230.9703021
Lagos,25,Yam tuber,Yam tuber,Food Item,01/01/2019,234.8299284
Lagos,25,Yam tuber,Yam tuber,Food Item,01/02/2019,222.9164432
Lagos,25,Yam tuber,Yam tuber,Food Item,01/03/2019,215.794781
Lagos,25,Yam tuber,Yam tuber,Food Item,01/04/2019,262.8462725
Lagos,25,Yam tuber,Yam tuber,Food Item,01/05/2019,285.7347826
Lagos,25,Yam tuber,Yam tuber,Food Item,01/06/2019,242.9953049
Lagos,25,Yam tuber,Yam tuber,Food Item,01/07/2019,203.6503161
Lagos,25,Yam tuber,Yam tuber,Food Item,01/08/2019,245.8
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/01/2017,1998.2175
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/02/2017,1976.38875
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/03/2017,1921.165
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/04/2017,1921.481111
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/05/2017,1993.360345
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/06/2017,1981.11
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/07/2017,1993.055
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/08/2017,1924.07
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/09/2017,1890.340468
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/10/2017,1764.700855
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/11/2017,1802.7775
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/12/2017,1625
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/01/2018,1520
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/02/2018,1322.44898
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/03/2018,1301.020408
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/04/2018,1350
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/05/2018,1384.638794
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/06/2018,1396.957265
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/07/2018,1395.897436
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/08/2018,1401.739618
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/09/2018,1411.111111
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/10/2018,1477.222222
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/11/2018,1476.556777
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/12/2018,1545.454545
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/01/2019,1413.403594
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/02/2019,1410.623782
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/03/2019,1416.363636
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/04/2019,1500.490196
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/05/2019,1463.939091
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/06/2019,1377.777778
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/07/2019,1349.047619
Lagos,25,Dried Fish Sardine,Dried Fish (sardine),Food Item,01/08/2019,1325.13
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/01/2017,820.8
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/02/2017,817.0183333
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/03/2017,814.21
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/04/2017,828.8888889
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/05/2017,828.8230328
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/06/2017,813.115
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/07/2017,831.25
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/08/2017,848.415
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/09/2017,842.4561404
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/10/2017,813.4399551
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/11/2017,859.425
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/12/2017,887.5
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/01/2018,887.5
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/02/2018,997.7777778
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/03/2018,837.5
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/04/2018,887.5
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/05/2018,859.9301798
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/06/2018,861.5131579
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/07/2018,960.1398601
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/08/2018,991.2450372
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/09/2018,932.967033
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/10/2018,920.361991
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/11/2018,835.4759211
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/12/2018,833.3333333
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/01/2019,898.6649535
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/02/2019,886.6071429
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/03/2019,878.4615385
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/04/2019,875.4385965
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/05/2019,858.9744444
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/06/2019,795.5555556
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/07/2019,821.5364739
Lagos,25,Iced Sardine,Iced Sardine,Food Item,01/08/2019,857.49
Lagos,25,Irish potato,Irish potato,Food Item,01/01/2017,326.9375
Lagos,25,Irish potato,Irish potato,Food Item,01/02/2017,320.41720780000003
Lagos,25,Irish potato,Irish potato,Food Item,01/03/2017,325.635
Lagos,25,Irish potato,Irish potato,Food Item,01/04/2017,321.9791667
Lagos,25,Irish potato,Irish potato,Food Item,01/05/2017,320.1964376
Lagos,25,Irish potato,Irish potato,Food Item,01/06/2017,328.915
Lagos,25,Irish potato,Irish potato,Food Item,01/07/2017,327.515
Lagos,25,Irish potato,Irish potato,Food Item,01/08/2017,335.12
Lagos,25,Irish potato,Irish potato,Food Item,01/09/2017,330.2748194
Lagos,25,Irish potato,Irish potato,Food Item,01/10/2017,360.7843137
Lagos,25,Irish potato,Irish potato,Food Item,01/11/2017,351.8511111
Lagos,25,Irish potato,Irish potato,Food Item,01/12/2017,399.1111111
Lagos,25,Irish potato,Irish potato,Food Item,01/01/2018,350
Lagos,25,Irish potato,Irish potato,Food Item,01/02/2018,330.7142857
Lagos,25,Irish potato,Irish potato,Food Item,01/03/2018,325.0392157
Lagos,25,Irish potato,Irish potato,Food Item,01/04/2018,339.8245614
Lagos,25,Irish potato,Irish potato,Food Item,01/05/2018,377.7777778
Lagos,25,Irish potato,Irish potato,Food Item,01/06/2018,389.3730159
Lagos,25,Irish potato,Irish potato,Food Item,01/07/2018,405
Lagos,25,Irish potato,Irish potato,Food Item,01/08/2018,378.7012987
Lagos,25,Irish potato,Irish potato,Food Item,01/09/2018,401.7794486
Lagos,25,Irish potato,Irish potato,Food Item,01/10/2018,385.2717431
Lagos,25,Irish potato,Irish potato,Food Item,01/11/2018,371.7575758
Lagos,25,Irish potato,Irish potato,Food Item,01/12/2018,292.2571052
Lagos,25,Irish potato,Irish potato,Food Item,01/01/2019,310
Lagos,25,Irish potato,Irish potato,Food Item,01/02/2019,314.1565208
Lagos,25,Irish potato,Irish potato,Food Item,01/03/2019,315.2208398
Lagos,25,Irish potato,Irish potato,Food Item,01/04/2019,328.7642182
Lagos,25,Irish potato,Irish potato,Food Item,01/05/2019,307.0445455
Lagos,25,Irish potato,Irish potato,Food Item,01/06/2019,371.6499582
Lagos,25,Irish potato,Irish potato,Food Item,01/07/2019,350.5361614
Lagos,25,Irish potato,Irish potato,Food Item,01/08/2019,402
Lagos,25,Sweet potato,Sweet potato,Food Item,01/01/2017,137.9078571
Lagos,25,Sweet potato,Sweet potato,Food Item,01/02/2017,135.6750568
Lagos,25,Sweet potato,Sweet potato,Food Item,01/03/2017,138.25
Lagos,25,Sweet potato,Sweet potato,Food Item,01/04/2017,138.9725
Lagos,25,Sweet potato,Sweet potato,Food Item,01/05/2017,139.0354619
Lagos,25,Sweet potato,Sweet potato,Food Item,01/06/2017,144.97
Lagos,25,Sweet potato,Sweet potato,Food Item,01/07/2017,146.515
Lagos,25,Sweet potato,Sweet potato,Food Item,01/08/2017,148.18
Lagos,25,Sweet potato,Sweet potato,Food Item,01/09/2017,148.4944943
Lagos,25,Sweet potato,Sweet potato,Food Item,01/10/2017,102.59
Lagos,25,Sweet potato,Sweet potato,Food Item,01/11/2017,106.2194118
Lagos,25,Sweet potato,Sweet potato,Food Item,01/12/2017,125.503093
Lagos,25,Sweet potato,Sweet potato,Food Item,01/01/2018,125
Lagos,25,Sweet potato,Sweet potato,Food Item,01/02/2018,135
Lagos,25,Sweet potato,Sweet potato,Food Item,01/03/2018,148.5133419
Lagos,25,Sweet potato,Sweet potato,Food Item,01/04/2018,157.9608738
Lagos,25,Sweet potato,Sweet potato,Food Item,01/05/2018,164.5423442
Lagos,25,Sweet potato,Sweet potato,Food Item,01/06/2018,175.7437715
Lagos,25,Sweet potato,Sweet potato,Food Item,01/07/2018,197.2695834
Lagos,25,Sweet potato,Sweet potato,Food Item,01/08/2018,198.7745759
Lagos,25,Sweet potato,Sweet potato,Food Item,01/09/2018,201.5310718
Lagos,25,Sweet potato,Sweet potato,Food Item,01/10/2018,221.8240872
Lagos,25,Sweet potato,Sweet potato,Food Item,01/11/2018,218.4066817
Lagos,25,Sweet potato,Sweet potato,Food Item,01/12/2018,201.7639425
Lagos,25,Sweet potato,Sweet potato,Food Item,01/01/2019,217.0150473
Lagos,25,Sweet potato,Sweet potato,Food Item,01/02/2019,212.728072
Lagos,25,Sweet potato,Sweet potato,Food Item,01/03/2019,193.6595888
Lagos,25,Sweet potato,Sweet potato,Food Item,01/04/2019,189.2448875
Lagos,25,Sweet potato,Sweet potato,Food Item,01/05/2019,250.6509524
Lagos,25,Sweet potato,Sweet potato,Food Item,01/06/2019,209.7373951
Lagos,25,Sweet potato,Sweet potato,Food Item,01/07/2019,170.61812
Lagos,25,Sweet potato,Sweet potato,Food Item,01/08/2019,200.03
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/01/2017,864.48
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/02/2017,949.405
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/03/2017,956.945
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/04/2017,942.1311111
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/05/2017,938.5698348
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/06/2017,1012.145
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/07/2017,1057.74
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/08/2017,1038.195
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/09/2017,1066.666667
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/10/2017,1187.121212
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/11/2017,1187.121212
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/12/2017,1145.454545
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/01/2018,1145.454545
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/02/2018,1167.263427
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/03/2018,1185.770751
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/04/2018,1214.285714
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/05/2018,1218.926312
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/06/2018,1161.111111
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/07/2018,1208.695652
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/08/2018,1216.666667
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/09/2018,1293.75
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/10/2018,1156.25
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/11/2018,1187.5
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/12/2018,1062.5
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/01/2019,1183.648455
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/02/2019,985.7142857
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/03/2019,983.3333333
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/04/2019,971.4285714
Lagos,25,Tilapia fish (epiya) fresh,Tilapia Fish,Food Item,01/05/2019,910.5263158
